user_id,product_id,event_type,created_at
21,22,ADDED_TO_CART,2026-01-01T22:06:00Z
22,1,ADDED_TO_CART,2026-01-01T22:20:00Z
22,5,ADDED_TO_CART,2026-01-01T22:21:00Z
22,6,ADDED_TO_CART,2026-01-01T22:22:00Z
22,20,ADDED_TO_CART,2026-01-01T22:23:00Z
22,8,ADDED_TO_CART,2026-01-01T22:24:00Z
22,14,ADDED_TO_CART,2026-01-01T22:25:00Z
22,2,ADDED_TO_CART,2026-01-01T22:26:00Z
23,19,ADDED_TO_CART,2026-01-01T22:40:00Z
23,8,ADDED_TO_CART,2026-01-01T22:41:00Z
23,18,ADDED_TO_CART,2026-01-01T22:42:00Z
23,24,ADDED_TO_CART,2026-01-01T22:43:00Z
23,11,ADDED_TO_CART,2026-01-01T22:44:00Z
23,3,ADDED_TO_CART,2026-01-01T22:45:00Z
23,13,ADDED_TO_CART,2026-01-01T22:46:00Z
24,5,ADDED_TO_CART,2026-01-01T23:00:00Z
24,1,ADDED_TO_CART,2026-01-01T23:01:00Z
24,20,ADDED_TO_CART,2026-01-01T23:02:00Z
24,2,ADDED_TO_CART,2026-01-01T23:03:00Z
24,4,ADDED_TO_CART,2026-01-01T23:04:00Z
24,7,ADDED_TO_CART,2026-01-01T23:05:00Z
24,6,ADDED_TO_CART,2026-01-01T23:06:00Z
25,9,ADDED_TO_CART,2026-01-01T23:20:00Z
25,14,ADDED_TO_CART,2026-01-01T23:21:00Z
25,16,ADDED_TO_CART,2026-01-01T23:22:00Z
25,5,ADDED_TO_CART,2026-01-01T23:23:00Z
25,1,ADDED_TO_CART,2026-01-01T23:24:00Z
25,8,ADDED_TO_CART,2026-01-01T23:25:00Z
25,18,ADDED_TO_CART,2026-01-01T23:26:00Z
26,24,ADDED_TO_CART,2026-01-01T23:40:00Z
26,15,ADDED_TO_CART,2026-01-01T23:41:00Z
26,6,ADDED_TO_CART,2026-01-01T23:42:00Z
26,10,ADDED_TO_CART,2026-01-01T23:43:00Z
26,22,ADDED_TO_CART,2026-01-01T23:44:00Z
26,21,ADDED_TO_CART,2026-01-01T23:45:00Z
26,7,ADDED_TO_CART,2026-01-01T23:46:00Z
27,7,ADDED_TO_CART,2026-01-02T00:00:00Z
27,11,ADDED_TO_CART,2026-01-02T00:01:00Z
27,12,ADDED_TO_CART,2026-01-02T00:02:00Z
27,24,ADDED_TO_CART,2026-01-02T00:03:00Z
27,13,ADDED_TO_CART,2026-01-02T00:04:00Z
27,23,ADDED_TO_CART,2026-01-02T00:05:00Z
27,5,ADDED_TO_CART,2026-01-02T00:06:00Z
28,15,ADDED_TO_CART,2026-01-02T00:20:00Z
28,14,ADDED_TO_CART,2026-01-02T00:21:00Z
28,16,ADDED_TO_CART,2026-01-02T00:22:00Z
28,17,ADDED_TO_CART,2026-01-02T00:23:00Z
28,3,ADDED_TO_CART,2026-01-02T00:24:00Z
28,23,ADDED_TO_CART,2026-01-02T00:25:00Z
28,8,ADDED_TO_CART,2026-01-02T00:26:00Z
29,8,ADDED_TO_CART,2026-01-02T00:40:00Z
29,9,ADDED_TO_CART,2026-01-02T00:41:00Z
29,10,ADDED_TO_CART,2026-01-02T00:42:00Z
29,1,ADDED_TO_CART,2026-01-02T00:43:00Z
29,14,ADDED_TO_CART,2026-01-02T00:44:00Z
29,2,ADDED_TO_CART,2026-01-02T00:45:00Z
29,18,ADDED_TO_CART,2026-01-02T00:46:00Z
30,6,ADDED_TO_CART,2026-01-02T01:00:00Z
30,1,ADDED_TO_CART,2026-01-02T01:01:00Z
30,7,ADDED_TO_CART,2026-01-02T01:02:00Z
30,11,ADDED_TO_CART,2026-01-02T01:03:00Z
30,24,ADDED_TO_CART,2026-01-02T01:04:00Z
30,20,ADDED_TO_CART,2026-01-02T01:05:00Z
30,5,ADDED_TO_CART,2026-01-02T01:06:00Z
31,14,ADDED_TO_CART,2026-01-02T01:20:00Z
31,16,ADDED_TO_CART,2026-01-02T01:21:00Z
31,7,ADDED_TO_CART,2026-01-02T01:22:00Z
31,22,ADDED_TO_CART,2026-01-02T01:23:00Z
31,1,ADDED_TO_CART,2026-01-02T01:24:00Z
31,3,ADDED_TO_CART,2026-01-02T01:25:00Z
31,8,ADDED_TO_CART,2026-01-02T01:26:00Z
32,20,ADDED_TO_CART,2026-01-02T01:40:00Z
32,8,ADDED_TO_CART,2026-01-02T01:41:00Z
32,14,ADDED_TO_CART,2026-01-02T01:42:00Z
32,2,ADDED_TO_CART,2026-01-02T01:43:00Z
32,1,ADDED_TO_CART,2026-01-02T01:44:00Z
32,5,ADDED_TO_CART,2026-01-02T01:45:00Z
32,6,ADDED_TO_CART,2026-01-02T01:46:00Z
33,24,ADDED_TO_CART,2026-01-02T02:00:00Z
33,11,ADDED_TO_CART,2026-01-02T02:01:00Z
33,3,ADDED_TO_CART,2026-01-02T02:02:00Z
33,13,ADDED_TO_CART,2026-01-02T02:03:00Z
33,19,ADDED_TO_CART,2026-01-02T02:04:00Z
33,8,ADDED_TO_CART,2026-01-02T02:05:00Z
33,18,ADDED_TO_CART,2026-01-02T02:06:00Z
34,2,ADDED_TO_CART,2026-01-02T02:20:00Z
34,4,ADDED_TO_CART,2026-01-02T02:21:00Z
34,7,ADDED_TO_CART,2026-01-02T02:22:00Z
34,6,ADDED_TO_CART,2026-01-02T02:23:00Z
34,5,ADDED_TO_CART,2026-01-02T02:24:00Z
34,1,ADDED_TO_CART,2026-01-02T02:25:00Z
34,20,ADDED_TO_CART,2026-01-02T02:26:00Z
35,5,ADDED_TO_CART,2026-01-02T02:40:00Z
35,1,ADDED_TO_CART,2026-01-02T02:41:00Z
35,8,ADDED_TO_CART,2026-01-02T02:42:00Z
35,18,ADDED_TO_CART,2026-01-02T02:43:00Z
35,9,ADDED_TO_CART,2026-01-02T02:44:00Z
35,14,ADDED_TO_CART,2026-01-02T02:45:00Z
35,16,ADDED_TO_CART,2026-01-02T02:46:00Z
36,10,ADDED_TO_CART,2026-01-02T03:00:00Z
36,22,ADDED_TO_CART,2026-01-02T03:01:00Z
36,21,ADDED_TO_CART,2026-01-02T03:02:00Z
36,7,ADDED_TO_CART,2026-01-02T03:03:00Z
36,24,ADDED_TO_CART,2026-01-02T03:04:00Z
36,15,ADDED_TO_CART,2026-01-02T03:05:00Z
36,6,ADDED_TO_CART,2026-01-02T03:06:00Z
37,24,ADDED_TO_CART,2026-01-02T03:20:00Z
37,13,ADDED_TO_CART,2026-01-02T03:21:00Z
37,23,ADDED_TO_CART,2026-01-02T03:22:00Z
37,5,ADDED_TO_CART,2026-01-02T03:23:00Z
37,7,ADDED_TO_CART,2026-01-02T03:24:00Z
37,11,ADDED_TO_CART,2026-01-02T03:25:00Z
37,12,ADDED_TO_CART,2026-01-02T03:26:00Z
38,17,ADDED_TO_CART,2026-01-02T03:40:00Z
38,3,ADDED_TO_CART,2026-01-02T03:41:00Z
38,23,ADDED_TO_CART,2026-01-02T03:42:00Z
38,8,ADDED_TO_CART,2026-01-02T03:43:00Z
38,15,ADDED_TO_CART,2026-01-02T03:44:00Z
38,14,ADDED_TO_CART,2026-01-02T03:45:00Z
38,16,ADDED_TO_CART,2026-01-02T03:46:00Z
39,1,ADDED_TO_CART,2026-01-02T04:00:00Z
39,14,ADDED_TO_CART,2026-01-02T04:01:00Z
39,2,ADDED_TO_CART,2026-01-02T04:02:00Z
39,18,ADDED_TO_CART,2026-01-02T04:03:00Z
39,8,ADDED_TO_CART,2026-01-02T04:04:00Z
39,9,ADDED_TO_CART,2026-01-02T04:05:00Z
39,10,ADDED_TO_CART,2026-01-02T04:06:00Z
40,11,ADDED_TO_CART,2026-01-02T04:20:00Z
40,24,ADDED_TO_CART,2026-01-02T04:21:00Z
40,20,ADDED_TO_CART,2026-01-02T04:22:00Z
40,5,ADDED_TO_CART,2026-01-02T04:23:00Z
40,6,ADDED_TO_CART,2026-01-02T04:24:00Z
40,1,ADDED_TO_CART,2026-01-02T04:25:00Z
40,7,ADDED_TO_CART,2026-01-02T04:26:00Z
41,22,ADDED_TO_CART,2026-01-02T04:40:00Z
41,1,ADDED_TO_CART,2026-01-02T04:41:00Z
41,3,ADDED_TO_CART,2026-01-02T04:42:00Z
41,8,ADDED_TO_CART,2026-01-02T04:43:00Z
41,14,ADDED_TO_CART,2026-01-02T04:44:00Z
41,16,ADDED_TO_CART,2026-01-02T04:45:00Z
41,7,ADDED_TO_CART,2026-01-02T04:46:00Z
42,2,ADDED_TO_CART,2026-01-02T05:00:00Z
42,1,ADDED_TO_CART,2026-01-02T05:01:00Z
42,5,ADDED_TO_CART,2026-01-02T05:02:00Z
42,6,ADDED_TO_CART,2026-01-02T05:03:00Z
42,20,ADDED_TO_CART,2026-01-02T05:04:00Z
42,8,ADDED_TO_CART,2026-01-02T05:05:00Z
42,14,ADDED_TO_CART,2026-01-02T05:06:00Z
43,13,ADDED_TO_CART,2026-01-02T05:20:00Z
43,19,ADDED_TO_CART,2026-01-02T05:21:00Z
43,8,ADDED_TO_CART,2026-01-02T05:22:00Z
43,18,ADDED_TO_CART,2026-01-02T05:23:00Z
43,24,ADDED_TO_CART,2026-01-02T05:24:00Z
43,11,ADDED_TO_CART,2026-01-02T05:25:00Z
43,3,ADDED_TO_CART,2026-01-02T05:26:00Z
44,6,ADDED_TO_CART,2026-01-02T05:40:00Z
44,5,ADDED_TO_CART,2026-01-02T05:41:00Z
44,1,ADDED_TO_CART,2026-01-02T05:42:00Z
44,20,ADDED_TO_CART,2026-01-02T05:43:00Z
44,2,ADDED_TO_CART,2026-01-02T05:44:00Z
44,4,ADDED_TO_CART,2026-01-02T05:45:00Z
44,7,ADDED_TO_CART,2026-01-02T05:46:00Z
45,18,ADDED_TO_CART,2026-01-02T06:00:00Z
45,9,ADDED_TO_CART,2026-01-02T06:01:00Z
45,14,ADDED_TO_CART,2026-01-02T06:02:00Z
45,16,ADDED_TO_CART,2026-01-02T06:03:00Z
45,5,ADDED_TO_CART,2026-01-02T06:04:00Z
45,1,ADDED_TO_CART,2026-01-02T06:05:00Z
45,8,ADDED_TO_CART,2026-01-02T06:06:00Z
46,7,ADDED_TO_CART,2026-01-02T06:20:00Z
46,24,ADDED_TO_CART,2026-01-02T06:21:00Z
46,15,ADDED_TO_CART,2026-01-02T06:22:00Z
46,6,ADDED_TO_CART,2026-01-02T06:23:00Z
46,10,ADDED_TO_CART,2026-01-02T06:24:00Z
46,22,ADDED_TO_CART,2026-01-02T06:25:00Z
46,21,ADDED_TO_CART,2026-01-02T06:26:00Z
47,5,ADDED_TO_CART,2026-01-02T06:40:00Z
47,7,ADDED_TO_CART,2026-01-02T06:41:00Z
47,11,ADDED_TO_CART,2026-01-02T06:42:00Z
47,12,ADDED_TO_CART,2026-01-02T06:43:00Z
47,24,ADDED_TO_CART,2026-01-02T06:44:00Z
47,13,ADDED_TO_CART,2026-01-02T06:45:00Z
47,23,ADDED_TO_CART,2026-01-02T06:46:00Z
48,8,ADDED_TO_CART,2026-01-02T07:00:00Z
48,15,ADDED_TO_CART,2026-01-02T07:01:00Z
48,14,ADDED_TO_CART,2026-01-02T07:02:00Z
48,16,ADDED_TO_CART,2026-01-02T07:03:00Z
48,17,ADDED_TO_CART,2026-01-02T07:04:00Z
48,3,ADDED_TO_CART,2026-01-02T07:05:00Z
48,23,ADDED_TO_CART,2026-01-02T07:06:00Z
49,18,ADDED_TO_CART,2026-01-02T07:20:00Z
49,8,ADDED_TO_CART,2026-01-02T07:21:00Z
49,9,ADDED_TO_CART,2026-01-02T07:22:00Z
49,10,ADDED_TO_CART,2026-01-02T07:23:00Z
49,1,ADDED_TO_CART,2026-01-02T07:24:00Z
49,14,ADDED_TO_CART,2026-01-02T07:25:00Z
49,2,ADDED_TO_CART,2026-01-02T07:26:00Z
50,5,ADDED_TO_CART,2026-01-02T07:40:00Z
50,6,ADDED_TO_CART,2026-01-02T07:41:00Z
50,1,ADDED_TO_CART,2026-01-02T07:42:00Z
50,7,ADDED_TO_CART,2026-01-02T07:43:00Z
50,11,ADDED_TO_CART,2026-01-02T07:44:00Z
50,24,ADDED_TO_CART,2026-01-02T07:45:00Z
50,20,ADDED_TO_CART,2026-01-02T07:46:00Z
51,8,ADDED_TO_CART,2026-01-02T08:00:00Z
51,14,ADDED_TO_CART,2026-01-02T08:01:00Z
51,16,ADDED_TO_CART,2026-01-02T08:02:00Z
51,7,ADDED_TO_CART,2026-01-02T08:03:00Z
51,22,ADDED_TO_CART,2026-01-02T08:04:00Z
51,1,ADDED_TO_CART,2026-01-02T08:05:00Z
51,3,ADDED_TO_CART,2026-01-02T08:06:00Z
52,6,ADDED_TO_CART,2026-01-02T08:20:00Z
52,20,ADDED_TO_CART,2026-01-02T08:21:00Z
52,8,ADDED_TO_CART,2026-01-02T08:22:00Z
52,14,ADDED_TO_CART,2026-01-02T08:23:00Z
52,2,ADDED_TO_CART,2026-01-02T08:24:00Z
52,1,ADDED_TO_CART,2026-01-02T08:25:00Z
52,5,ADDED_TO_CART,2026-01-02T08:26:00Z
53,18,ADDED_TO_CART,2026-01-02T08:40:00Z
53,24,ADDED_TO_CART,2026-01-02T08:41:00Z
53,11,ADDED_TO_CART,2026-01-02T08:42:00Z
53,3,ADDED_TO_CART,2026-01-02T08:43:00Z
53,13,ADDED_TO_CART,2026-01-02T08:44:00Z
53,19,ADDED_TO_CART,2026-01-02T08:45:00Z
53,8,ADDED_TO_CART,2026-01-02T08:46:00Z
54,20,ADDED_TO_CART,2026-01-02T09:00:00Z
54,2,ADDED_TO_CART,2026-01-02T09:01:00Z
54,4,ADDED_TO_CART,2026-01-02T09:02:00Z
54,7,ADDED_TO_CART,2026-01-02T09:03:00Z
54,6,ADDED_TO_CART,2026-01-02T09:04:00Z
54,5,ADDED_TO_CART,2026-01-02T09:05:00Z
54,1,ADDED_TO_CART,2026-01-02T09:06:00Z
55,16,ADDED_TO_CART,2026-01-02T09:20:00Z
55,5,ADDED_TO_CART,2026-01-02T09:21:00Z
55,1,ADDED_TO_CART,2026-01-02T09:22:00Z
55,8,ADDED_TO_CART,2026-01-02T09:23:00Z
55,18,ADDED_TO_CART,2026-01-02T09:24:00Z
55,9,ADDED_TO_CART,2026-01-02T09:25:00Z
55,14,ADDED_TO_CART,2026-01-02T09:26:00Z
56,6,ADDED_TO_CART,2026-01-02T09:40:00Z
56,10,ADDED_TO_CART,2026-01-02T09:41:00Z
56,22,ADDED_TO_CART,2026-01-02T09:42:00Z
56,21,ADDED_TO_CART,2026-01-02T09:43:00Z
56,7,ADDED_TO_CART,2026-01-02T09:44:00Z
56,24,ADDED_TO_CART,2026-01-02T09:45:00Z
56,15,ADDED_TO_CART,2026-01-02T09:46:00Z
57,12,ADDED_TO_CART,2026-01-02T10:00:00Z
57,24,ADDED_TO_CART,2026-01-02T10:01:00Z
57,13,ADDED_TO_CART,2026-01-02T10:02:00Z
57,23,ADDED_TO_CART,2026-01-02T10:03:00Z
57,5,ADDED_TO_CART,2026-01-02T10:04:00Z
57,7,ADDED_TO_CART,2026-01-02T10:05:00Z
57,11,ADDED_TO_CART,2026-01-02T10:06:00Z
58,16,ADDED_TO_CART,2026-01-02T10:20:00Z
58,17,ADDED_TO_CART,2026-01-02T10:21:00Z
58,3,ADDED_TO_CART,2026-01-02T10:22:00Z
58,23,ADDED_TO_CART,2026-01-02T10:23:00Z
58,8,ADDED_TO_CART,2026-01-02T10:24:00Z
58,15,ADDED_TO_CART,2026-01-02T10:25:00Z
58,14,ADDED_TO_CART,2026-01-02T10:26:00Z
59,10,ADDED_TO_CART,2026-01-02T10:40:00Z
59,1,ADDED_TO_CART,2026-01-02T10:41:00Z
59,14,ADDED_TO_CART,2026-01-02T10:42:00Z
59,2,ADDED_TO_CART,2026-01-02T10:43:00Z
59,18,ADDED_TO_CART,2026-01-02T10:44:00Z
59,8,ADDED_TO_CART,2026-01-02T10:45:00Z
59,9,ADDED_TO_CART,2026-01-02T10:46:00Z
60,7,ADDED_TO_CART,2026-01-02T11:00:00Z
60,11,ADDED_TO_CART,2026-01-02T11:01:00Z
60,24,ADDED_TO_CART,2026-01-02T11:02:00Z
60,20,ADDED_TO_CART,2026-01-02T11:03:00Z
60,5,ADDED_TO_CART,2026-01-02T11:04:00Z
60,6,ADDED_TO_CART,2026-01-02T11:05:00Z
60,1,ADDED_TO_CART,2026-01-02T11:06:00Z
61,7,ADDED_TO_CART,2026-01-02T11:20:00Z
61,22,ADDED_TO_CART,2026-01-02T11:21:00Z
61,1,ADDED_TO_CART,2026-01-02T11:22:00Z
61,3,ADDED_TO_CART,2026-01-02T11:23:00Z
61,8,ADDED_TO_CART,2026-01-02T11:24:00Z
61,14,ADDED_TO_CART,2026-01-02T11:25:00Z
61,16,ADDED_TO_CART,2026-01-02T11:26:00Z
62,14,ADDED_TO_CART,2026-01-02T11:40:00Z
62,2,ADDED_TO_CART,2026-01-02T11:41:00Z
62,1,ADDED_TO_CART,2026-01-02T11:42:00Z
62,5,ADDED_TO_CART,2026-01-02T11:43:00Z
62,6,ADDED_TO_CART,2026-01-02T11:44:00Z
62,20,ADDED_TO_CART,2026-01-02T11:45:00Z
62,8,ADDED_TO_CART,2026-01-02T11:46:00Z
63,3,ADDED_TO_CART,2026-01-02T12:00:00Z
63,13,ADDED_TO_CART,2026-01-02T12:01:00Z
63,19,ADDED_TO_CART,2026-01-02T12:02:00Z
63,8,ADDED_TO_CART,2026-01-02T12:03:00Z
63,18,ADDED_TO_CART,2026-01-02T12:04:00Z
63,24,ADDED_TO_CART,2026-01-02T12:05:00Z
63,11,ADDED_TO_CART,2026-01-02T12:06:00Z
64,7,ADDED_TO_CART,2026-01-02T12:20:00Z
64,6,ADDED_TO_CART,2026-01-02T12:21:00Z
64,5,ADDED_TO_CART,2026-01-02T12:22:00Z
64,1,ADDED_TO_CART,2026-01-02T12:23:00Z
64,20,ADDED_TO_CART,2026-01-02T12:24:00Z
64,2,ADDED_TO_CART,2026-01-02T12:25:00Z
64,4,ADDED_TO_CART,2026-01-02T12:26:00Z
65,8,ADDED_TO_CART,2026-01-02T12:40:00Z
65,18,ADDED_TO_CART,2026-01-02T12:41:00Z
65,9,ADDED_TO_CART,2026-01-02T12:42:00Z
65,14,ADDED_TO_CART,2026-01-02T12:43:00Z
65,16,ADDED_TO_CART,2026-01-02T12:44:00Z
65,5,ADDED_TO_CART,2026-01-02T12:45:00Z
65,1,ADDED_TO_CART,2026-01-02T12:46:00Z
66,21,ADDED_TO_CART,2026-01-02T13:00:00Z
66,7,ADDED_TO_CART,2026-01-02T13:01:00Z
66,24,ADDED_TO_CART,2026-01-02T13:02:00Z
66,15,ADDED_TO_CART,2026-01-02T13:03:00Z
66,6,ADDED_TO_CART,2026-01-02T13:04:00Z
66,10,ADDED_TO_CART,2026-01-02T13:05:00Z
66,22,ADDED_TO_CART,2026-01-02T13:06:00Z
67,23,ADDED_TO_CART,2026-01-02T13:20:00Z
67,5,ADDED_TO_CART,2026-01-02T13:21:00Z
67,7,ADDED_TO_CART,2026-01-02T13:22:00Z
